JH05  1
    0.027693585      0.24731076
    0.035053458      0.24708672
    0.041825455      0.24628109
    0.047243915      0.24557137
    0.051952422      0.24465089
     0.24358539      0.15720655    0.0094222873
     0.24358551      0.15737337    0.0094226226
     0.24358585      0.15754001    0.0094236061
     0.24358642      0.15770638    0.0094252415
     0.24358721      0.15787247    0.0094275363
     0.24358824      0.15803821     0.009430483
     0.24358949      0.15820354    0.0094340816
     0.24359097      0.15836844    0.0094383322
     0.24359268      0.15853284    0.0094432347
      0.2435946      0.15869673    0.0094487853
     0.24359676         0.15886    0.0094549879
     0.24359915      0.15902264    0.0094618313
     0.24360174      0.15918462    0.0094693191
     0.24360457      0.15934585    0.0094774477
     0.24360763      0.15950631    0.0094862208
     0.24361089      0.15966593    0.0094956234
     0.24361438       0.1598247    0.0095056631
     0.24361809      0.15998252     0.009516336
     0.24362202      0.16013941    0.0095276348
     0.24362616      0.16029526    0.0095395595
     0.24363051      0.16045006    0.0095521025
      0.2436351      0.16060378    0.0095652677
     0.24363989      0.16075632    0.0095790438
     0.24364489      0.16090769    0.0095934309
     0.24365009      0.16105783    0.0096084215
     0.24365552      0.16120666    0.0096240155
     0.24366115      0.16135418    0.0096402057
     0.24366698      0.16150033    0.0096569881
     0.24367303      0.16164507    0.0096743554
     0.24367926      0.16178836    0.0096923038
     0.24368569      0.16193016    0.0097108297
     0.24369234      0.16207041    0.0097299255
     0.24369939      0.16221717    0.0097502209
      0.2437689      0.16362762    0.0099501684
     0.24388327      0.16582356     0.010279167
     0.24400319      0.16788737     0.010624152
     0.24413431      0.16985588     0.011001289
     0.24427629      0.17175448     0.011409704
     0.24442893      0.17361966      0.01184883
     0.24459639      0.17542632     0.012330532
     0.24477738      0.17712301     0.012851179
     0.24496958      0.17865513     0.013404053
     0.24517077      0.17996895     0.013982827
     0.24532712      0.18104973     0.014596036
     0.24547136      0.18181868     0.015227335
     0.24561734      0.18223429     0.015866295
     0.24576394      0.18231627     0.016507842
     0.24590978      0.18208881     0.017146116
     0.24605341      0.18157443     0.017774753
     0.24619338       0.1807956     0.018387353
     0.24631104      0.17978768     0.018980786
     0.24638213      0.17859487     0.019557089
     0.24645038      0.17721575     0.020110361
     0.24651596       0.1756814     0.020641943
     0.24657889      0.17402273     0.021152114
     0.24663921      0.17227031     0.021641038
     0.24669695      0.17045277     0.022109065
     0.24675228      0.16858025     0.022557538
     0.24680538      0.16665491     0.022988081
      0.2468565      0.16467899     0.023402361
     0.24690579      0.16265394     0.023802012
      0.2469535      0.16058117     0.024188744
     0.24699979      0.15846324     0.024563966
     0.24704476       0.1563064     0.024928423
     0.24708846      0.15411721     0.025282761
       0.247131      0.15190236     0.025627619
     0.24717246      0.14966895     0.025963623
     0.24721289      0.14742403     0.026291395
     0.24725239      0.14517111     0.026611587
     0.24727625      0.14291787     0.026926156
     0.24729015      0.14065959      0.02723534
     0.24730381      0.13838936     0.027539048
     0.24730636      0.13611211     0.027838076
     0.24729738      0.13382657     0.028133139
     0.24728851      0.13152705     0.028424438
     0.24727975      0.12921564     0.028712045
     0.24727111      0.12689452     0.028996024
     0.24726257      0.12456568     0.029276446
     0.24725415      0.12223133     0.029553374
     0.24724582      0.11989307     0.029826926
     0.24723759      0.11755072     0.030097336
     0.24722944      0.11520392     0.030364858
     0.24722138      0.11285223     0.030629747
     0.24721339      0.11049529      0.03089226
     0.24720547      0.10813262     0.031152651
      0.2471976      0.10576446     0.031411145
     0.24718978      0.10339162     0.031667896
     0.24718201      0.10101498     0.031923048
     0.24717429     0.098635383     0.032176748
      0.2471666     0.096253708     0.032429136
     0.24715896     0.093870692     0.032680351
     0.24715135     0.091486603     0.032930464
     0.24714376     0.089100994     0.033179518
     0.24713621     0.086713746     0.033427555
      0.2471287     0.084324479     0.033674628
      0.2471212     0.081932962     0.033920772
     0.24711373     0.079539068     0.034166049
     0.24710628     0.077143058     0.034410536
     0.24709886     0.074745215     0.034654319
     0.24709147     0.072345927      0.03489751
     0.24707647     0.069947675      0.03513965
     0.24704783     0.067552134     0.035380401
     0.24701923     0.065155342     0.035620805
     0.24699068      0.06275712     0.035860743
      0.2469622     0.060357392      0.03610009
     0.24693382     0.057955954     0.036338728
     0.24690552     0.055552755      0.03657655
     0.24687734     0.053147681     0.036813464
     0.24684927     0.050740726     0.037049428
     0.24682131     0.048331872     0.037284452
     0.24679346     0.045921143     0.037518542
     0.24676572     0.043508526     0.037751716
     0.24673809     0.041093986     0.037983999
     0.24671055     0.038677484     0.038215414
     0.24668314     0.036259033     0.038445916
     0.24665582     0.033838663     0.038675454
     0.24662864     0.031416401     0.038903974
     0.24660158      0.02899228     0.039131418
     0.24657466     0.026566342     0.039357729
     0.24654788     0.024138603     0.039582863
     0.24652123     0.021708988      0.03980682
     0.24649473     0.019277439     0.040029611
     0.24646837     0.016843874     0.040251233
     0.24644214     0.014408254     0.040471692
     0.24641606     0.011972342     0.040690854
     0.24639016    0.0095369378     0.040908635
     0.24636438    0.0070992867     0.041125216
     0.24633874    0.0046564927      0.04134078
      0.2463132     0.002205668     0.041555513
     0.24628773  -0.00025607948     0.041769601
     0.24628371  -0.00064048416     0.041803427
     0.24628325  -0.00068091776     0.041807242
     0.24628304  -0.00070220674        0.041809
     0.24628285  -0.00072361319     0.041810676
     0.24628265  -0.00074513094      0.04181226
     0.24628247   -0.0007667545     0.041813757
     0.24628231  -0.00078847737     0.041815169
     0.24628216  -0.00081029371     0.041816488
     0.24628201  -0.00083219726     0.041817717
     0.24628188  -0.00085418217     0.041818861
     0.24628174  -0.00087624206     0.041819911
     0.24628164  -0.00089837087     0.041820869
     0.24628153  -0.00092056219     0.041821741
     0.24628143  -0.00094281021     0.041822519
     0.24628136  -0.00096510828     0.041823205
     0.24628128  -0.00098745048     0.041823804
     0.24628122   -0.0010098302     0.041824307
     0.24628118   -0.0010322416     0.041824721
     0.24628113    -0.001054678     0.041825041
      0.2462811   -0.0010771335     0.041825272
     0.24628109   -0.0010996014      0.04182541
     0.24628109   -0.0011220759     0.041825455
     0.24628124    -0.001238996      0.04182421
     0.24628168   -0.0013550302     0.041820481
     0.24628241   -0.0014692985     0.041814297
     0.24628344   -0.0015809336     0.041805703
     0.24628474   -0.0016890883     0.041794769
      0.2462863   -0.0017929422     0.041781574
     0.24628814   -0.0018917072     0.041766219
     0.24629021    -0.001984634     0.041748822
      0.2462925   -0.0020710179     0.041729514
     0.24629501   -0.0021502033      0.04170844
      0.2462977   -0.0022215899      0.04168576
     0.24630058   -0.0022846363     0.041661646
     0.24630359   -0.0023388644     0.041636284
     0.24630673   -0.0023838631     0.041609865
     0.24630998   -0.0024192915     0.041582588
      0.2463133   -0.0024448812      0.04155466
     0.24631667   -0.0024604388     0.041526295
     0.24632008   -0.0024658458     0.041497704
     0.24632348   -0.0024610627     0.041469108
     0.24632686   -0.0024461253     0.041440722
     0.24633019   -0.0024211481      0.04141276
     0.24633344   -0.0023863201     0.041385438
     0.24633658   -0.0023419065     0.041358959
      0.2463396   -0.0022882442     0.041333526
      0.2463425   -0.0022257406     0.041309334
     0.24634519   -0.0021548695     0.041286562
     0.24634771   -0.0020761692     0.041265383
     0.24635002   -0.0019902361     0.041245963
     0.24635211   -0.0018977222     0.041228443
     0.24635395   -0.0017993294     0.041212961
     0.24635553   -0.0016958017     0.041199628
      0.2463561   -0.0016575748     0.041194852
     0.24635665   -0.0016183341     0.041190278
     0.24637473  -0.00028872001     0.041038405
     0.24640001    0.0015575993     0.040825792
     0.24642546    0.0033990121     0.040611833
     0.24645108    0.0052357684     0.040396508
     0.24647686    0.0070681246     0.040179793
     0.24650282    0.0088963201     0.039961666
     0.24652894     0.010720613     0.039742112
     0.24655522     0.012541254     0.039521102
     0.24658169     0.014358486      0.03929862
     0.24660833     0.016172562     0.039074637
     0.24663517     0.017983735     0.038849141
     0.24666217     0.019792251     0.038622104
     0.24668936     0.021598343     0.038393505
     0.24671675     0.023401882     0.038163304
     0.24674433     0.025202379      0.03793145
     0.24677213     0.026999328     0.037697889
     0.24680012     0.028792236     0.037462562
     0.24682833     0.030580729     0.037225422
     0.24685676     0.032364614     0.036986411
     0.24688542     0.034143697     0.036745492
     0.24691433     0.035917789     0.036502607
     0.24694346     0.037686713      0.03625771
     0.24697283     0.039450273     0.036010753
     0.24700247     0.041208278     0.035761684
     0.24703234     0.042960543     0.035510458
      0.2470625     0.044706903     0.035257034
     0.24708831      0.04644816     0.035001025
     0.24709623     0.048187066      0.03474139
      0.2471042      0.04992009     0.034479439
     0.24711224     0.051647115     0.034215137
     0.24712035     0.053368043     0.033948451
     0.24712855     0.055082757     0.033679344
     0.24713682     0.056791142     0.033407785
     0.24714516     0.058493055      0.03313373
     0.24715358     0.060188279      0.03285712
     0.24716207     0.061876573     0.032577891
     0.24717066      0.06355767      0.03229598
     0.24717933     0.065231368      0.03201133
     0.24718808     0.066897459     0.031723961
      0.2471969     0.068555757     0.031433895
     0.24720581     0.070206136     0.031141156
     0.24721481     0.071848273     0.030845769
     0.24722387     0.073482133     0.030547753
     0.24723303      0.07510744     0.030247141
     0.24724226     0.076724105     0.029943947
     0.24725156     0.078331791     0.029638201
     0.24726094     0.079930432     0.029329926
     0.24727041     0.081519805     0.029019143
     0.24727994     0.083099708     0.028705876
     0.24728955      0.08467003     0.028390143
     0.24729924     0.086230382     0.028071869
     0.24730901      0.08778052     0.027750961
     0.24729879     0.089327604     0.027427467
     0.24728411     0.090865873     0.027101174
      0.2472693     0.092393406     0.026771957
     0.24723142     0.093918927     0.026441647
     0.24719033     0.095434599     0.026108472
     0.24714883     0.096939132     0.025772108
     0.24710692     0.098432057      0.02543243
     0.24706459     0.099913009     0.025089296
     0.24702182      0.10138136      0.02474259
      0.2469786      0.10283683     0.024392202
     0.24693495      0.10427964     0.024038363
     0.24689093      0.10571039     0.023681525
     0.24684659      0.10712987     0.023322113
     0.24680199      0.10853878     0.022960581
     0.24675719      0.10993797     0.022597397
     0.24671224       0.1113284     0.022232987
     0.24666713      0.11270987      0.02186735
     0.24662183      0.11408131     0.021500126
     0.24657628      0.11544142     0.021130882
     0.24653043        0.116789     0.020759219
     0.24648423      0.11812276     0.020384738
     0.24643764      0.11944155     0.020007048
     0.24639063      0.12074496     0.019626025
     0.24634324      0.12203337     0.019241882
      0.2462955      0.12330747     0.018854832
     0.24621254      0.12458574      0.01847125
     0.24612454      0.12585361     0.018086081
     0.24603604      0.12710926     0.017698724
     0.24594709      0.12835325     0.017309448
     0.24585776      0.12958615     0.016918464
     0.24576809      0.13080855     0.016525974
     0.24567811       0.1320211     0.016132193
     0.24558787      0.13322449      0.01573728
     0.24549744      0.13441949     0.015341444
     0.24540681      0.13560665     0.014944805
     0.24531597      0.13678615     0.014547274
     0.24522492      0.13795832      0.01414879
     0.24509358       0.1391464     0.013760768
     0.24495865       0.1403297     0.013372634
     0.24482343      0.14150602      0.01298362
     0.24468784      0.14267471     0.012593608
     0.24455154      0.14383548      0.01220154
     0.24441411      0.14498767     0.011806183
     0.24427517      0.14613001     0.011406519
     0.24413462      0.14725828     0.011002198
     0.24399239      0.14837019     0.010593064
     0.24395809      0.14864297     0.010494381
     0.24393567      0.14883542     0.010429908
     0.24391375      0.14903703     0.010366865
     0.24389237      0.14924751     0.010305334
     0.24387152      0.14946666     0.010245383
     0.24385126      0.14969422     0.010187082
     0.24383159      0.14992994     0.010130495
     0.24381253      0.15017352     0.010075688
     0.24379413      0.15042467      0.01002273
     0.24377638      0.15068315    0.0099716745
     0.24375932      0.15094863    0.0099225864
     0.24374294      0.15122078    0.0098755173
     0.24372731       0.1514993     0.009830527
     0.24371241      0.15178391    0.0097876675
     0.24369827      0.15207422    0.0097469799
      0.2436849      0.15236993      0.00970852
     0.24367231      0.15267068    0.0096723288
     0.24366054      0.15297613    0.0096384473
     0.24364957      0.15328591    0.0096069202
     0.24363944      0.15359966    0.0095777735
     0.24363016      0.15391704     0.009551052
     0.24362172      0.15423766     0.009526778
     0.24361414      0.15456113    0.0095049851
     0.24360743      0.15488711    0.0094856955
     0.24360161       0.1552152    0.0094689354
     0.24359667      0.15554503     0.009454716
     0.24359262      0.15587619    0.0094430633
     0.24358946      0.15620832    0.0094339848
      0.2435872      0.15654102    0.0094274916
     0.24358585       0.1568739    0.0094235949
     0.24358539      0.15720655    0.0094222873
BLADE 7
11 3 9 313 151
          0      -1.203    0.0024286595   0.00032827241      0.2574      -1.187
  -0.0089712618      0.23613349
 -0.00083820452      0.23829733
   0.0093974434      0.24605237
    0.014098426      0.24741478
    0.018797671      0.24827905
    0.026826492      0.24911915
     0.02768166      0.24912623
    0.035041589      0.24873403
    0.041714747      0.24808498
    0.047243915      0.24746117
    0.052039348      0.24666484
     0.24605237      0.15759689    0.0093974434
     0.24605246      0.15776494    0.0093977712
     0.24605276      0.15793282    0.0093987882
     0.24605325      0.15810046    0.0094004795
     0.24605393      0.15826784    0.0094028451
     0.24605481       0.1584349    0.0094058923
      0.2460559      0.15860155    0.0094096065
     0.24605717      0.15876782    0.0094139948
     0.24605863      0.15893362    0.0094190575
      0.2460603      0.15909888    0.0094247907
     0.24606214      0.15926358    0.0094311908
      0.2460642      0.15942767    0.0094382614
     0.24606644      0.15959109    0.0094459951
     0.24606888      0.15975378    0.0094543882
      0.2460715      0.15991576    0.0094634444
     0.24607432       0.1600769    0.0094731599
     0.24607731      0.16023721    0.0094835274
     0.24608052      0.16039658    0.0094945468
      0.2460839      0.16055503    0.0095062144
     0.24608746       0.1607125    0.0095185265
     0.24609122      0.16086891    0.0095314831
     0.24609515      0.16102426    0.0095450766
     0.24609928      0.16117845    0.0095593072
     0.24610358      0.16133149    0.0095741637
     0.24610807      0.16148329     0.009589646
     0.24611273      0.16163383    0.0096057504
     0.24611759      0.16178307    0.0096224695
     0.24612261      0.16193095    0.0096398033
     0.24612781      0.16207746    0.0096577406
     0.24613318       0.1622225    0.0096762776
     0.24613872      0.16236608    0.0096954145
     0.24614444      0.16250813     0.009715151
     0.24616505      0.16300941    0.0097862743
      0.2462603      0.16522324     0.010114916
     0.24635904      0.16733536     0.010455586
     0.24646664       0.1693583      0.01082686
     0.24658319      0.17127767     0.011229042
     0.24670714      0.17315662     0.011656711
     0.24684246      0.17499298     0.012123642
     0.24699116      0.17674075     0.012636725
     0.24715097      0.17834121     0.013188146
     0.24731962       0.1797388     0.013770066
      0.2474668      0.18089887     0.014381312
     0.24758348      0.18177153      0.01501563
     0.24770151      0.18228224     0.015657455
     0.24781998      0.18243441     0.016301528
     0.24793802      0.18226026      0.01694344
     0.24805467      0.18179131     0.017577671
     0.24816886      0.18105888     0.018198529
     0.24827933      0.18009436     0.018800374
     0.24834052      0.17896068     0.019385071
     0.24839918      0.17764984     0.019945716
     0.24845542      0.17618778     0.020483218
     0.24850935      0.17459933     0.020998593
     0.24856107      0.17290895     0.021492919
     0.24861071      0.17114107     0.021967258
     0.24865836      0.16931292     0.022422794
      0.2487042       0.1674286     0.022860771
     0.24874832      0.16549081     0.023282465
     0.24879086      0.16350232     0.023689104
     0.24883197      0.16146636     0.024081934
     0.24887176      0.15938604     0.024462182
     0.24891032      0.15726605     0.024830805
     0.24894777      0.15511225     0.025188593
     0.24898414      0.15293045     0.025536275
     0.24901955      0.15072651     0.025874602
     0.24905404      0.14850609     0.026204363
     0.24908774      0.14627402      0.02652631
     0.24911927      0.14403225     0.026841167
     0.24912183      0.14179584     0.027151052
     0.24912435      0.13954689     0.027454946
     0.24912241       0.1372875     0.027753351
     0.24910678      0.13502204     0.028046671
     0.24909137      0.13274245     0.028335735
     0.24907619      0.13045034      0.02862075
      0.2490612      0.12814748     0.028901868
     0.24904642      0.12583579     0.029179245
     0.24903183       0.1235171     0.029453039
     0.24901742      0.12119334     0.029723402
     0.24900319      0.11886536     0.029990524
     0.24898912        0.116533     0.030254651
     0.24897519      0.11419613     0.030516021
     0.24896139      0.11185441      0.03077488
     0.24894772      0.10950777     0.031031471
     0.24893415        0.107156     0.031286031
     0.24892069      0.10479944     0.031538755
     0.24890731      0.10243898     0.031789817
     0.24889401      0.10007529     0.032039363
     0.24888079     0.097709037     0.032287564
     0.24886762     0.095341176     0.032534573
     0.24885452     0.092972107     0.032780532
     0.24884146     0.090601981     0.033025462
     0.24882847     0.088230483      0.03326939
     0.24881552     0.085857369     0.033512332
     0.24880262       0.0834824     0.033754304
     0.24878979     0.081105314     0.033995338
     0.24877699     0.078726076     0.034235463
     0.24876423      0.07634493     0.034474742
     0.24875152      0.07396204     0.034713253
     0.24873886     0.071577795     0.034951076
     0.24871981     0.069194108     0.035187807
     0.24869686     0.066810347     0.035423718
     0.24867398     0.064425327     0.035659079
     0.24865115     0.062038999     0.035893783
     0.24862839     0.059651129     0.036127716
     0.24860571     0.057261631     0.036360785
     0.24858314     0.054870401     0.036592901
     0.24856067      0.05247736     0.036823981
     0.24853829     0.050082494     0.037054017
     0.24851602     0.047685809     0.037283029
     0.24849384     0.045287345     0.037511032
     0.24847177      0.04288708     0.037738051
     0.24844977     0.040485006     0.037964124
     0.24842787      0.03808111     0.038189277
     0.24840607      0.03567547      0.03841351
     0.24838434     0.033268206     0.038636833
     0.24836271     0.030859405     0.038859244
     0.24834117     0.028449183     0.039080743
     0.24831972     0.026037619     0.039301336
     0.24829835     0.023624742     0.039521035
     0.24827707     0.021210514     0.039739847
     0.24825586     0.018794877     0.039957788
     0.24823475     0.016377788     0.040174872
     0.24821372     0.013959218      0.04039111
     0.24819277     0.011540104     0.040606443
     0.24817193     0.009120604     0.040820833
     0.24815115    0.0066993865     0.041034341
     0.24813047    0.0042750705     0.041247029
     0.24810986    0.0018462902     0.041458953
     0.24808931  -0.00058832951      0.04167017
     0.24808706  -0.00084878202     0.041693263
     0.24808671  -0.00088855322     0.041696999
     0.24808653  -0.00091042416     0.041698802
     0.24808636  -0.00093241874     0.041700512
      0.2480862  -0.00095453078     0.041702129
     0.24808605  -0.00097675354     0.041703645
     0.24808592  -0.00099908037     0.041705072
     0.24808578   -0.0010215041     0.041706398
     0.24808566   -0.0010440184     0.041707627
     0.24808556   -0.0010666162      0.04170876
     0.24808545   -0.0010892906     0.041709799
     0.24808536   -0.0011120345     0.041710738
     0.24808529   -0.0011348417     0.041711576
     0.24808522   -0.0011577045     0.041712318
     0.24808516   -0.0011806166     0.041712962
      0.2480851   -0.0012035703     0.041713506
     0.24808505   -0.0012265593     0.041713953
     0.24808502   -0.0012495762     0.041714299
     0.24808499   -0.0012726143     0.041714549
     0.24808498   -0.0012956663     0.041714698
     0.24808498   -0.0013187255     0.041714747
      0.2480851   -0.0014340604     0.041713502
     0.24808545   -0.0015485183     0.041709784
     0.24808607   -0.0016612279     0.041703612
      0.2480869   -0.0017713308      0.04169504
     0.24808796   -0.0018779887     0.041684132
     0.24808924   -0.0019803895     0.041670967
     0.24809073   -0.0020777534     0.041655652
     0.24809241   -0.0021693395     0.041638296
     0.24809429   -0.0022544507     0.041619036
     0.24809633   -0.0023324385     0.041598022
     0.24809854   -0.0024027098     0.041575406
     0.24810086   -0.0024647298     0.041551363
     0.24810332   -0.0025180264     0.041526075
     0.24810588   -0.0025621944     0.041499741
     0.24810854   -0.0025968973     0.041472554
     0.24811125   -0.0026218719     0.041444723
     0.24811399   -0.0026369279     0.041416463
     0.24811676   -0.0026419512     0.041387983
     0.24811953   -0.0026369039     0.041359503
     0.24812227   -0.0026218249     0.041331243
     0.24812499   -0.0025968291     0.041303415
     0.24812762   -0.0025621071     0.041276228
     0.24813019   -0.0025179235     0.041249894
     0.24813265   -0.0024646148     0.041224614
     0.24813499   -0.0024025871     0.041200571
     0.24813719   -0.0023323125     0.041177958
     0.24813923   -0.0022543264     0.041156948
     0.24814111   -0.0021692216     0.041137692
     0.24814279   -0.0020776466     0.041120343
     0.24814428    -0.001980298     0.041105032
     0.24814557   -0.0018779158     0.041091874
     0.24814601    -0.001840007      0.04108718
     0.24814646   -0.0018011008     0.041082691
     0.24816278  -0.00032700854     0.040914826
     0.24818334    0.0015150835     0.040703479
     0.24820401    0.0033524409     0.040490974
     0.24822479    0.0051853466     0.040277287
     0.24824569    0.0070140758     0.040062383
     0.24826671    0.0088389125     0.039846227
     0.24828786      0.01066014     0.039628789
     0.24830914     0.012478035     0.039410036
     0.24833055     0.014292886     0.039189935
      0.2483521      0.01610497     0.038968455
     0.24837376     0.017914567      0.03874556
     0.24839559     0.019721961     0.038521223
     0.24841756     0.021527397     0.038295411
     0.24843967     0.023330716     0.038068067
     0.24846193     0.025131386     0.037839141
     0.24848436      0.02692887     0.037608564
     0.24850695     0.028722635     0.037376281
     0.24852972     0.030512316     0.037142228
     0.24855265      0.03229773     0.036906343
     0.24857578     0.034078687     0.036668569
      0.2485991     0.035854999     0.036428839
     0.24862261     0.037626497     0.036187094
     0.24864633     0.039392982      0.03594327
     0.24867025     0.041154284     0.035697311
     0.24869439     0.042910203     0.035449151
     0.24871874     0.044660609     0.035198741
     0.24873914     0.046406228     0.034945734
     0.24875277     0.048147634     0.034689888
     0.24876653     0.049883433     0.034431692
     0.24878041     0.051613551     0.034171112
     0.24879442     0.053337891     0.033908114
     0.24880858     0.055056367     0.033642672
     0.24882285     0.056768909     0.033374753
     0.24883726      0.05847539     0.033104319
     0.24885181     0.060175631     0.032831334
      0.2488665     0.061869424     0.032555759
     0.24888133     0.063556552     0.032277551
     0.24889629     0.065236829     0.031996679
      0.2489114     0.066910118     0.031713158
     0.24892664     0.068576172     0.031426996
     0.24894203     0.070234686     0.031138215
     0.24895756     0.071885608     0.030846829
     0.24897322     0.073528677     0.030552853
     0.24898903     0.075163715     0.030256297
     0.24900496     0.076790415     0.029957183
     0.24902104     0.078408644     0.029655524
     0.24903725     0.080018237     0.029351333
      0.2490536     0.081618987     0.029044628
     0.24907008     0.083210602     0.028735425
     0.24908668     0.084792949     0.028423723
     0.24910343      0.08636561      0.02810945
     0.24912032     0.087928206     0.027792506
      0.2491245     0.089485124     0.027472503
     0.24912181     0.091033973     0.027149472
     0.24911883     0.092572004     0.026823483
     0.24908459     0.094110884     0.026496187
     0.24905001     0.095638558     0.026165733
     0.24901509     0.097154595     0.025832023
     0.24897982     0.098658577      0.02549495
     0.24894418       0.1001499     0.025154358
     0.24890816      0.10162801      0.02481015
     0.24887176      0.10309242     0.024462197
     0.24883498       0.1045434     0.024110662
     0.24879785      0.10598139      0.02375588
     0.24876042      0.10740719     0.023398167
     0.24872272      0.10882127      0.02303786
     0.24868478      0.11022453     0.022675293
     0.24864665      0.11161776     0.022310795
     0.24860831       0.1130009     0.021944389
     0.24856974      0.11437321     0.021575885
     0.24853095      0.11573377     0.021205062
     0.24849188      0.11708175     0.020831702
     0.24845253      0.11841641     0.020455599
     0.24841286      0.11973685     0.020076534
      0.2483729      0.12104292     0.019694509
     0.24833262      0.12233533     0.019309692
     0.24829209      0.12361457     0.018922312
     0.24823083      0.12489191     0.018535512
     0.24815956       0.1261628     0.018147955
     0.24808793       0.1274229     0.017758476
     0.24801597       0.1286729     0.017367257
     0.24794374      0.12991348      0.01697452
     0.24787126      0.13114515     0.016580449
     0.24779856      0.13236846     0.016185118
     0.24772565      0.13358399     0.015788691
     0.24765255      0.13479228     0.015391244
     0.24757928      0.13599348     0.014992833
     0.24750581      0.13718712     0.014593346
     0.24743211      0.13837278     0.014192628
     0.24732764      0.13956748     0.013797751
     0.24721342      0.14075881     0.013403658
      0.2470988      0.14194039     0.013008159
     0.24698374      0.14311151     0.012611091
       0.246868      0.14427252     0.012211753
     0.24675137       0.1454239     0.011809321
     0.24663362      0.14656515      0.01140305
     0.24651462      0.14769278     0.010992412
     0.24639425      0.14880465     0.010577098
     0.24636842      0.14904729     0.010487981
     0.24634938      0.14924031     0.010422274
     0.24633077      0.14944233     0.010358043
      0.2463126      0.14965314     0.010295369
      0.2462949      0.14987248     0.010234315
      0.2462777       0.1501001     0.010174956
     0.24626102      0.15033576     0.010117356
     0.24624485      0.15057918     0.010061581
     0.24622923      0.15083012     0.010007694
     0.24621418      0.15108824    0.0099557564
     0.24619971      0.15135328    0.0099058263
     0.24618584      0.15162493    0.0098579638
     0.24617258      0.15190291    0.0098122135
     0.24615994      0.15218687    0.0097686425
     0.24614796      0.15247647    0.0097272843
     0.24613664      0.15277144    0.0096881911
     0.24612598      0.15307139    0.0096514151
       0.246116      0.15337601    0.0096169896
     0.24610671      0.15368496    0.0095849559
     0.24609813      0.15399785    0.0095553473
     0.24609026      0.15431435    0.0095282011
     0.24608313      0.15463409    0.0095035434
      0.2460767      0.15495673    0.0094814114
     0.24607103      0.15528187    0.0094618201
     0.24606609      0.15560916    0.0094447955
     0.24606191      0.15593822    0.0094303563
     0.24605848      0.15626866    0.0094185248
     0.24605581      0.15660013    0.0094093047
      0.2460539      0.15693223    0.0094027147
     0.24605276      0.15726461    0.0093987547
     0.24605237      0.15759689    0.0093974434
BLADE 8
11 3 9 313 151
          0      -1.212    0.0024745895   0.00032654114      0.2515      -1.193
  -0.0089712609      0.23957813
 -0.00083820376      0.24144053
   0.0093815997      0.24845153
    0.014092479      0.24956501
    0.018793792      0.25027031
    0.026907843      0.25092423
     0.02768345      0.25091732
    0.035046164      0.25044999
    0.041607808        0.249833
    0.047243915      0.24929245
     0.05212358      0.24861643
     0.24845153       0.1579688    0.0093815997
     0.24845161      0.15813804    0.0093819387
     0.24845186      0.15830712    0.0093829818
     0.24845228      0.15847598    0.0093847215
     0.24845284      0.15864459    0.0093871541
     0.24845359       0.1588129    0.0093902834
     0.24845448      0.15898088    0.0093941055
     0.24845555      0.15914842    0.0093986169
     0.24845678      0.15931554    0.0094038211
     0.24845818      0.15948215    0.0094097108
     0.24845973      0.15964821    0.0094162934
     0.24846146      0.15981367    0.0094235614
     0.24846333      0.15997849    0.0094315112
     0.24846537      0.16014263    0.0094401389
     0.24846756      0.16030604    0.0094494484
     0.24846993      0.16046864    0.0094594359
     0.24847245      0.16063042     0.009470094
     0.24847512      0.16079134    0.0094814263
     0.24847797      0.16095129    0.0094934218
     0.24848096      0.16111028    0.0095060803
      0.2484841      0.16126826    0.0095194019
      0.2484874      0.16142519    0.0095333755
     0.24849086      0.16158096     0.009548001
     0.24849448      0.16173561    0.0095632784
     0.24849823      0.16188906    0.0095791928
     0.24850215      0.16204125    0.0095957518
     0.24850622      0.16219215     0.009612944
     0.24851042      0.16234173     0.009630762
     0.24851479      0.16248992     0.009649206
     0.24851929       0.1626367    0.0096682683
     0.24852394        0.162782    0.0096879415
     0.24852873      0.16292587    0.0097082332
     0.24857512      0.16426143    0.0099045001
     0.24865532      0.16642185      0.01024377
     0.24874033      0.16849829     0.010603439
     0.24883305      0.17048989     0.010995738
     0.24893175      0.17240733     0.011413295
     0.24903724      0.17428347     0.011859601
     0.24915333      0.17608626     0.012350783
     0.24928005      0.17776035     0.012886899
     0.24941552      0.17925376     0.013460005
     0.24955779      0.18051706      0.01406195
     0.24965528      0.18153761     0.014694175
      0.2497521       0.1822326     0.015339617
     0.24984974      0.18256581     0.015990386
     0.24994744      0.18255126      0.01664165
     0.25004449      0.18221875     0.017288525
     0.25014004      0.18160363     0.017925577
     0.25023332      0.18074155     0.018547328
      0.2502991       0.1796858     0.019151153
     0.25034595      0.17846128     0.019732229
     0.25039068        0.177082     0.020287331
      0.2504333      0.17557299     0.020816104
     0.25047395      0.17395604     0.021320708
      0.2505129      0.17225195     0.021803867
      0.2505503      0.17048076     0.022268167
     0.25058633      0.16865112     0.022715144
     0.25062105      0.16676418     0.023145875
     0.25065452      0.16482109     0.023561368
     0.25068685      0.16282485     0.023962595
     0.25071812      0.16078041     0.024350449
     0.25074837       0.1586929     0.024725821
     0.25077769      0.15656818     0.025089465
     0.25080609      0.15441261     0.025442142
     0.25083369      0.15223238     0.025784574
     0.25086054      0.15003322     0.026117541
